Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,6177.450195,6178.549805,6147.200195,6157.600098,6157.600098,0
2011-01-04,6172.750000,6181.049805,6124.399902,6146.350098,6146.350098,0
2011-01-05,6141.350098,6141.350098,6062.350098,6079.799805,6079.799805,0
2011-01-06,6107.000000,6116.149902,6022.299805,6048.250000,6048.250000,0
2011-01-07,6030.899902,6051.200195,5883.600098,5904.600098,5904.600098,0
2011-01-10,5901.299805,5907.250000,5740.950195,5762.850098,5762.850098,0
2011-01-11,5767.950195,5842.600098,5698.200195,5754.100098,5754.100098,0
2011-01-12,5800.049805,5874.200195,5711.299805,5863.250000,5863.250000,0
2011-01-13,5850.750000,5857.750000,5736.700195,5751.899902,5751.899902,0
2011-01-14,5752.100098,5833.649902,5639.649902,5654.549805,5654.549805,0
2011-01-17,5648.799805,5696.149902,5624.149902,5654.750000,5654.750000,0
2011-01-18,5682.549805,5730.500000,5671.250000,5724.049805,5724.049805,0
2011-01-19,5737.350098,5747.649902,5662.549805,5691.049805,5691.049805,0
2011-01-20,5656.000000,5729.450195,5634.500000,5711.600098,5711.600098,0
2011-01-21,5692.049805,5717.549805,5674.500000,5696.500000,5696.500000,0
2011-01-24,5717.100098,5756.000000,5697.750000,5743.250000,5743.250000,0
2011-01-25,5763.299805,5801.549805,5680.649902,5687.399902,5687.399902,0
2011-01-27,5725.299805,5726.100098,5594.950195,5604.299805,5604.299805,0
2011-01-28,5614.000000,5614.399902,5459.549805,5512.149902,5512.149902,0
2011-01-31,5452.549805,5526.850098,5416.649902,5505.899902,5505.899902,0
2011-02-01,5537.299805,5539.149902,5402.000000,5417.200195,5417.200195,0
2011-02-02,5469.549805,5490.600098,5415.649902,5432.000000,5432.000000,0
2011-02-03,5430.450195,5532.649902,5418.000000,5526.750000,5526.750000,0
2011-02-04,5519.899902,5556.299805,5369.049805,5395.750000,5395.750000,0
2011-02-07,5430.149902,5440.350098,5376.950195,5396.000000,5396.000000,0
2011-02-08,5432.350098,5432.350098,5303.399902,5312.549805,5312.549805,0
2011-02-09,5293.049805,5339.450195,5225.649902,5253.549805,5253.549805,0
2011-02-10,5246.049805,5272.600098,5196.799805,5225.799805,5225.799805,0
2011-02-11,5219.649902,5319.450195,5177.700195,5310.000000,5310.000000,0
2011-02-14,5340.250000,5463.799805,5340.250000,5456.000000,5456.000000,0
2011-02-15,5467.750000,5506.500000,5408.350098,5481.000000,5481.000000,0
2011-02-16,5467.600098,5504.799805,5460.350098,5481.700195,5481.700195,0
2011-02-17,5501.700195,5553.000000,5463.399902,5546.450195,5546.450195,0
2011-02-18,5557.549805,5599.250000,5441.950195,5458.950195,5458.950195,0
2011-02-21,5456.600098,5526.250000,5413.100098,5518.600098,5518.600098,0
2011-02-22,5504.399902,5519.450195,5437.299805,5469.200195,5469.200195,0
2011-02-23,5452.450195,5495.200195,5427.549805,5437.350098,5437.350098,0
2011-02-24,5408.750000,5423.399902,5242.500000,5262.700195,5262.700195,0
2011-02-25,5321.049805,5338.200195,5232.750000,5303.549805,5303.549805,0
2011-02-28,5330.149902,5477.000000,5308.600098,5333.250000,5333.250000,0
2011-03-01,5382.000000,5533.049805,5373.549805,5522.299805,5522.299805,0
2011-03-03,5478.450195,5570.750000,5468.250000,5536.200195,5536.200195,0
2011-03-04,5586.200195,5608.200195,5524.100098,5538.750000,5538.750000,0
2011-03-07,5490.049805,5491.250000,5408.450195,5463.149902,5463.149902,0
2011-03-08,5466.100098,5530.549805,5464.750000,5520.799805,5520.799805,0
2011-03-09,5542.399902,5563.299805,5477.450195,5531.000000,5531.000000,0
2011-03-10,5516.100098,5516.299805,5468.450195,5494.399902,5494.399902,0
2011-03-11,5456.149902,5502.700195,5411.549805,5445.450195,5445.450195,0
2011-03-14,5436.500000,5537.299805,5434.250000,5531.500000,5531.500000,0
2011-03-15,5420.000000,5497.850098,5373.649902,5449.649902,5449.649902,0
2011-03-16,5475.950195,5535.100098,5475.950195,5511.149902,5511.149902,0
2011-03-17,5455.399902,5510.049805,5435.299805,5446.649902,5446.649902,0
2011-03-18,5475.350098,5483.049805,5366.399902,5373.700195,5373.700195,0
2011-03-21,5408.750000,5413.299805,5348.200195,5364.750000,5364.750000,0
2011-03-22,5390.850098,5428.149902,5376.149902,5413.850098,5413.850098,0
2011-03-23,5411.399902,5484.950195,5401.950195,5480.250000,5480.250000,0
2011-03-24,5501.799805,5529.000000,5496.100098,5522.399902,5522.399902,0
2011-03-25,5588.649902,5667.100098,5560.950195,5654.250000,5654.250000,0
2011-03-28,5645.250000,5709.100098,5643.200195,5687.250000,5687.250000,0
2011-03-29,5686.500000,5770.350098,5680.700195,5736.350098,5736.350098,0
2011-03-30,5755.799805,5803.149902,5753.899902,5787.649902,5787.649902,0
2011-03-31,5803.049805,5872.000000,5778.649902,5833.750000,5833.750000,0
2011-04-01,5835.000000,5860.200195,5810.399902,5826.049805,5826.049805,0
