Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,null,null,null,null,null,null
2013-01-02,5982.600098,6006.049805,5982.000000,5993.250000,5993.250000,0
2013-01-03,6015.799805,6017.000000,5986.549805,6009.500000,6009.500000,0
2013-01-04,6011.950195,6020.750000,5981.549805,6016.149902,6016.149902,0
2013-01-07,6042.149902,6042.149902,5977.149902,5988.399902,5988.399902,0
2013-01-08,5983.450195,6007.049805,5964.399902,6001.700195,6001.700195,0
2013-01-09,6006.200195,6020.100098,5958.450195,5971.500000,5971.500000,0
2013-01-10,5998.799805,6005.149902,5947.299805,5968.649902,5968.649902,0
2013-01-11,6012.399902,6018.850098,5940.600098,5951.299805,5951.299805,0
2013-01-14,5967.200195,6036.899902,5962.149902,6024.049805,6024.049805,0
2013-01-15,6037.850098,6068.500000,6018.600098,6056.600098,6056.600098,0
2013-01-16,6049.000000,6055.950195,5992.049805,6001.850098,6001.850098,0
2013-01-17,6001.250000,6053.200195,5988.100098,6039.200195,6039.200195,0
2013-01-18,6059.850098,6083.399902,6048.299805,6064.399902,6064.399902,0
2013-01-21,6085.750000,6094.350098,6065.100098,6082.299805,6082.299805,130900
2013-01-22,6080.149902,6101.299805,6040.500000,6048.500000,6048.500000,129000
2013-01-23,6052.850098,6069.799805,6021.149902,6054.299805,6054.299805,137000
2013-01-24,6046.200195,6065.299805,6007.850098,6019.350098,6019.350098,185200
2013-01-25,6024.500000,6080.549805,6014.450195,6074.649902,6074.649902,147600
2013-01-28,6082.100098,6088.399902,6061.399902,6074.799805,6074.799805,113100
2013-01-29,6064.700195,6111.799805,6042.450195,6049.899902,6049.899902,157600
2013-01-30,6065.000000,6071.950195,6044.149902,6055.750000,6055.750000,124200
2013-01-31,6045.649902,6058.049805,6025.149902,6034.750000,6034.750000,168500
2013-02-01,6040.950195,6052.950195,5983.200195,5998.899902,5998.899902,159300
2013-02-04,6025.200195,6038.500000,5981.250000,5987.250000,5987.250000,141700
2013-02-05,5948.200195,5970.350098,5946.899902,5956.899902,5956.899902,136200
2013-02-06,5988.049805,5990.899902,5953.149902,5959.200195,5959.200195,157800
2013-02-07,5936.450195,5978.500000,5927.600098,5938.799805,5938.799805,157600
2013-02-08,5929.100098,5953.700195,5883.649902,5903.500000,5903.500000,192600
2013-02-11,5920.049805,5924.149902,5879.100098,5897.850098,5897.850098,122000
2013-02-12,5894.350098,5927.649902,5886.450195,5922.500000,5922.500000,142800
2013-02-13,5943.149902,5969.500000,5922.950195,5932.950195,5932.950195,142600
2013-02-14,5933.200195,5940.200195,5884.549805,5896.950195,5896.950195,143800
2013-02-15,5869.950195,5899.950195,5853.899902,5887.399902,5887.399902,125100
2013-02-18,5888.649902,5911.000000,5878.450195,5898.200195,5898.200195,114300
2013-02-19,5900.200195,5947.549805,5883.149902,5939.700195,5939.700195,101000
2013-02-20,5966.299805,5971.000000,5937.549805,5943.049805,5943.049805,135400
2013-02-21,5909.649902,5921.149902,5844.399902,5852.250000,5852.250000,159400
2013-02-22,5837.950195,5873.799805,5835.799805,5850.299805,5850.299805,157000
2013-02-25,5870.549805,5878.399902,5825.000000,5854.750000,5854.750000,125100
2013-02-26,5838.299805,5838.850098,5748.600098,5761.350098,5761.350098,157400
2013-02-27,5784.899902,5818.200195,5749.700195,5796.899902,5796.899902,175200
2013-02-28,5834.350098,5849.899902,5671.899902,5693.049805,5693.049805,334900
2013-03-01,5702.450195,5739.450195,5679.899902,5719.700195,5719.700195,174500
2013-03-04,5704.700195,5712.000000,5663.600098,5698.500000,5698.500000,144900
2013-03-05,5722.450195,5790.100098,5722.399902,5784.250000,5784.250000,154400
2013-03-06,5816.399902,5828.700195,5795.049805,5818.600098,5818.600098,156900
2013-03-07,5801.299805,5878.000000,5801.299805,5863.299805,5863.299805,134700
2013-03-08,5883.649902,5952.850098,5883.000000,5945.700195,5945.700195,150800
2013-03-11,5946.100098,5971.200195,5930.350098,5942.350098,5942.350098,125400
2013-03-12,5944.600098,5952.000000,5893.649902,5914.100098,5914.100098,115900
2013-03-13,5884.799805,5893.850098,5842.250000,5851.200195,5851.200195,116700
2013-03-14,5845.950195,5920.149902,5791.750000,5908.950195,5908.950195,149000
2013-03-15,5914.899902,5945.649902,5861.000000,5872.600098,5872.600098,152200
2013-03-18,5816.750000,5850.200195,5814.350098,5835.250000,5835.250000,102700
2013-03-19,5859.500000,5863.600098,5724.299805,5745.950195,5745.950195,182300
2013-03-20,5740.549805,5745.299805,5682.299805,5694.399902,5694.399902,187600
2013-03-21,5705.899902,5757.750000,5647.950195,5658.750000,5658.750000,179200
2013-03-22,5659.799805,5691.450195,5631.799805,5651.350098,5651.350098,165300
2013-03-25,5707.299805,5718.399902,5624.399902,5633.850098,5633.850098,150400
2013-03-26,5613.750000,5655.299805,5612.049805,5641.600098,5641.600098,126500
2013-03-28,5647.750000,5692.950195,5604.850098,5682.549805,5682.549805,209700
2013-04-01,5697.350098,5720.950195,5675.899902,5704.399902,5704.399902,97800
2013-04-02,5701.700195,5754.600098,5687.149902,5748.100098,5748.100098,106400
2013-04-03,5740.200195,5744.950195,5650.100098,5672.899902,5672.899902,140700
2013-04-04,5640.649902,5644.450195,5565.649902,5574.750000,5574.750000,134600
2013-04-05,5568.100098,5577.299805,5534.700195,5553.250000,5553.250000,137500
2013-04-08,5550.500000,5569.200195,5537.049805,5542.950195,5542.950195,97000
2013-04-09,5568.750000,5603.049805,5487.000000,5495.100098,5495.100098,138200
2013-04-10,5536.250000,5569.250000,5477.200195,5558.700195,5558.700195,128600
2013-04-11,5601.649902,5610.649902,5542.850098,5594.000000,5594.000000,146800
2013-04-12,5520.700195,5544.500000,5494.899902,5528.549805,5528.549805,127300
2013-04-15,5508.500000,5592.850098,5500.299805,5568.399902,5568.399902,142900
2013-04-16,5562.450195,5699.250000,5555.850098,5688.950195,5688.950195,142700
2013-04-17,5708.649902,5732.149902,5669.000000,5688.700195,5688.700195,154600
2013-04-18,5682.700195,5794.350098,5681.850098,5783.100098,5783.100098,149900
2013-04-22,5789.850098,5844.850098,5789.799805,5834.399902,5834.399902,135100
2013-04-23,5843.100098,5844.299805,5791.549805,5836.899902,5836.899902,132200
2013-04-25,5856.100098,5924.600098,5853.299805,5916.299805,5916.299805,199600
