Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,6136.750000,6165.350098,6109.850098,6144.350098,6144.350098,0
2008-01-02,6144.700195,6197.000000,6060.850098,6179.399902,6179.399902,0
2008-01-03,6184.250000,6230.149902,6126.399902,6178.549805,6178.549805,0
2008-01-04,6179.100098,6300.049805,6179.100098,6274.299805,6274.299805,0
2008-01-07,6271.000000,6289.799805,6193.350098,6279.100098,6279.100098,0
2008-01-08,6282.450195,6357.100098,6221.600098,6287.850098,6287.850098,0
2008-01-09,6287.549805,6338.299805,6231.250000,6272.000000,6272.000000,0
2008-01-10,6278.100098,6347.000000,6142.899902,6156.950195,6156.950195,0
2008-01-11,6166.649902,6224.200195,6112.549805,6200.100098,6200.100098,0
2008-01-14,6208.799805,6244.149902,6172.000000,6206.799805,6206.799805,0
2008-01-15,6226.350098,6260.450195,6053.299805,6074.250000,6074.250000,0
2008-01-16,6065.000000,6065.000000,5825.750000,5935.750000,5935.750000,0
2008-01-17,5937.950195,6013.149902,5880.299805,5913.200195,5913.200195,0
2008-01-18,5907.750000,5908.750000,5677.000000,5705.299805,5705.299805,0
2008-01-21,5705.000000,5705.000000,4977.100098,5208.799805,5208.799805,0
2008-01-22,5203.350098,5203.350098,4448.500000,4899.299805,4899.299805,0
2008-01-23,4903.049805,5328.049805,4891.600098,5203.399902,5203.399902,0
2008-01-24,5208.000000,5357.200195,4995.799805,5033.450195,5033.450195,0
2008-01-25,5035.049805,5399.250000,5035.049805,5383.350098,5383.350098,0
2008-01-28,5380.950195,5380.950195,5071.000000,5274.100098,5274.100098,0
2008-01-29,5279.549805,5391.600098,5225.250000,5280.799805,5280.799805,0
2008-01-30,5283.750000,5314.299805,5142.250000,5167.600098,5167.600098,0
2008-01-31,5172.250000,5251.649902,5071.149902,5137.450195,5137.450195,0
2008-02-01,5140.600098,5339.950195,5090.750000,5317.250000,5317.250000,0
2008-02-04,5315.549805,5545.200195,5315.549805,5463.500000,5463.500000,0
2008-02-05,5463.750000,5500.600098,5412.950195,5483.899902,5483.899902,0
2008-02-06,5470.399902,5470.399902,5257.049805,5322.549805,5322.549805,0
2008-02-07,5322.549805,5344.600098,5113.850098,5133.250000,5133.250000,0
2008-02-08,5132.100098,5173.850098,5034.250000,5120.350098,5120.350098,0
2008-02-11,5120.549805,5126.399902,4803.600098,4857.000000,4857.000000,0
2008-02-12,4877.850098,4949.600098,4820.450195,4838.250000,4838.250000,0
2008-02-13,4836.549805,4986.549805,4836.549805,4929.450195,4929.450195,0
2008-02-14,4944.649902,5220.250000,4944.649902,5202.000000,5202.000000,0
2008-02-15,5202.850098,5315.399902,5104.750000,5302.899902,5302.899902,0
2008-02-18,5304.450195,5348.600098,5224.000000,5276.899902,5276.899902,0
2008-02-19,5278.399902,5368.450195,5262.000000,5280.799805,5280.799805,0
2008-02-20,5267.149902,5267.149902,5116.299805,5154.450195,5154.450195,0
2008-02-21,5156.899902,5241.350098,5120.049805,5191.799805,5191.799805,0
2008-02-22,5183.399902,5184.000000,5092.799805,5110.750000,5110.750000,0
2008-02-25,5112.250000,5212.350098,5055.149902,5200.700195,5200.700195,0
2008-02-26,5200.799805,5281.200195,5200.799805,5270.049805,5270.049805,0
2008-02-27,5271.399902,5368.149902,5249.750000,5268.399902,5268.399902,0
2008-02-28,5266.350098,5302.850098,5227.149902,5285.100098,5285.100098,0
2008-02-29,5285.000000,5290.799805,5098.350098,5223.500000,5223.500000,0
2008-03-03,5222.799805,5222.799805,4936.049805,4953.000000,4953.000000,0
2008-03-04,4958.549805,4976.700195,4812.950195,4864.250000,4864.250000,0
2008-03-05,4866.850098,4936.750000,4847.250000,4921.399902,4921.399902,0
2008-03-07,4918.299805,4918.299805,4672.250000,4771.600098,4771.600098,0
2008-03-10,4767.799805,4814.950195,4620.500000,4800.399902,4800.399902,0
2008-03-11,4796.299805,4888.500000,4732.850098,4865.899902,4865.899902,0
2008-03-12,4869.750000,5019.200195,4854.750000,4872.000000,4872.000000,0
2008-03-13,4868.700195,4868.799805,4580.149902,4623.600098,4623.600098,0
2008-03-14,4623.799805,4758.950195,4607.549805,4745.799805,4745.799805,0
2008-03-17,4745.450195,4745.450195,4482.100098,4503.100098,4503.100098,0
2008-03-18,4519.899902,4617.950195,4468.549805,4533.000000,4533.000000,0
2008-03-19,4534.750000,4718.399902,4533.899902,4573.950195,4573.950195,0
2008-03-24,4576.799805,4649.450195,4539.799805,4609.850098,4609.850098,0
2008-03-25,4616.799805,4896.799805,4616.799805,4877.500000,4877.500000,0
2008-03-26,4878.700195,4912.299805,4808.649902,4828.850098,4828.850098,0
2008-03-27,4828.799805,4863.750000,4769.600098,4830.250000,4830.250000,0
2008-03-28,4830.000000,4970.799805,4796.350098,4942.000000,4942.000000,0
