Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,5200.899902,5238.450195,5167.100098,5232.200195,5232.200195,0
2010-01-05,5277.149902,5288.350098,5242.399902,5277.899902,5277.899902,0
2010-01-06,5278.149902,5310.850098,5260.049805,5281.799805,5281.799805,0
2010-01-07,5281.799805,5302.549805,5244.750000,5263.100098,5263.100098,0
2010-01-08,5264.250000,5276.750000,5234.700195,5244.750000,5244.750000,0
2010-01-11,5263.799805,5287.200195,5227.799805,5249.399902,5249.399902,0
2010-01-12,5251.100098,5300.500000,5200.950195,5210.399902,5210.399902,0
2010-01-13,5212.600098,5239.200195,5169.549805,5233.950195,5233.950195,0
2010-01-14,5234.500000,5272.850098,5232.500000,5259.899902,5259.899902,0
2010-01-15,5259.899902,5279.850098,5242.450195,5252.200195,5252.200195,0
2010-01-18,5253.649902,5292.500000,5228.950195,5274.850098,5274.850098,0
2010-01-19,5274.200195,5287.799805,5218.649902,5225.649902,5225.649902,0
2010-01-20,5226.100098,5256.700195,5201.399902,5221.700195,5221.700195,0
2010-01-21,5220.200195,5220.350098,5085.450195,5094.149902,5094.149902,0
2010-01-22,5094.149902,5094.149902,4954.850098,5036.000000,5036.000000,0
2010-01-25,5034.549805,5035.700195,4983.049805,5007.899902,5007.899902,0
2010-01-27,5008.500000,5008.500000,4833.049805,4853.100098,4853.100098,0
2010-01-28,4863.000000,4929.899902,4824.950195,4867.250000,4867.250000,0
2010-01-29,4866.149902,4893.700195,4766.000000,4882.049805,4882.049805,0
2010-02-01,4882.049805,4918.799805,4827.149902,4899.700195,4899.700195,0
2010-02-02,4907.850098,4951.149902,4814.100098,4830.100098,4830.100098,0
2010-02-03,4831.000000,4949.149902,4831.000000,4931.850098,4931.850098,0
2010-02-04,4931.299805,4931.299805,4832.350098,4845.350098,4845.350098,0
2010-02-05,4819.649902,4827.000000,4692.350098,4718.649902,4718.649902,0
2010-02-06,null,null,null,null,null,null
2010-02-08,4755.350098,4799.049805,4675.399902,4760.399902,4760.399902,0
2010-02-09,4760.549805,4810.399902,4739.350098,4792.649902,4792.649902,0
2010-02-10,4793.000000,4826.850098,4748.100098,4757.200195,4757.200195,0
2010-02-11,4757.250000,4843.799805,4757.250000,4826.850098,4826.850098,0
2010-02-15,4827.899902,4845.600098,4783.899902,4801.950195,4801.950195,0
2010-02-16,4801.799805,4880.000000,4791.350098,4855.750000,4855.750000,0
2010-02-17,4858.649902,4929.700195,4857.600098,4914.000000,4914.000000,0
2010-02-18,4915.100098,4922.049805,4873.700195,4887.750000,4887.750000,0
2010-02-19,4887.299805,4887.299805,4805.549805,4844.899902,4844.899902,0
2010-02-22,4849.350098,4912.049805,4845.899902,4856.399902,4856.399902,0
2010-02-23,4856.600098,4884.100098,4833.149902,4870.049805,4870.049805,0
2010-02-24,4869.549805,4880.549805,4834.649902,4858.600098,4858.600098,0
2010-02-25,4859.000000,4880.149902,4835.600098,4859.750000,4859.750000,0
2010-02-26,4858.500000,4992.000000,4858.450195,4922.299805,4922.299805,0
2010-03-02,4935.600098,5029.450195,4935.350098,5017.000000,5017.000000,0
2010-03-03,5015.799805,5093.250000,5015.100098,5088.100098,5088.100098,0
2010-03-04,5096.950195,5096.950195,5049.000000,5080.250000,5080.250000,0
2010-03-05,5080.549805,5118.649902,5068.049805,5088.700195,5088.700195,0
2010-03-08,5092.149902,5147.100098,5092.149902,5124.000000,5124.000000,0
2010-03-09,5121.049805,5131.799805,5094.350098,5101.500000,5101.500000,0
2010-03-10,5101.600098,5137.399902,5092.049805,5116.250000,5116.250000,0
2010-03-11,5116.350098,5152.600098,5102.100098,5133.399902,5133.399902,0
2010-03-12,5131.799805,5158.100098,5122.100098,5137.000000,5137.000000,0
2010-03-15,5134.450195,5151.049805,5101.200195,5128.899902,5128.899902,0
2010-03-16,5128.950195,5209.250000,5125.700195,5198.100098,5198.100098,0
2010-03-17,5198.450195,5260.500000,5177.149902,5231.899902,5231.899902,0
2010-03-18,5232.549805,5255.649902,5214.399902,5245.899902,5245.899902,0
2010-03-19,5246.799805,5269.950195,5237.100098,5262.799805,5262.799805,0
2010-03-22,5260.950195,5260.950195,5187.049805,5205.200195,5205.200195,0
2010-03-23,5205.850098,5243.600098,5193.399902,5225.299805,5225.299805,0
2010-03-25,5225.299805,5267.299805,5202.950195,5260.399902,5260.399902,0
2010-03-26,5260.549805,5293.750000,5260.549805,5282.000000,5282.000000,0
2010-03-29,5283.899902,5329.549805,5242.149902,5302.850098,5302.850098,0
2010-03-30,5302.950195,5325.000000,5251.350098,5262.450195,5262.450195,0
2010-03-31,5260.399902,5293.899902,5235.149902,5249.100098,5249.100098,0
2010-04-01,5249.200195,5298.600098,5249.200195,5290.500000,5290.500000,0
2010-04-05,5291.399902,5377.549805,5291.399902,5368.399902,5368.399902,0
2010-04-06,5369.649902,5388.649902,5351.700195,5366.000000,5366.000000,0
2010-04-07,5365.700195,5399.649902,5345.049805,5374.649902,5374.649902,0
2010-04-08,5376.299805,5383.649902,5290.250000,5304.450195,5304.450195,0
2010-04-09,5302.399902,5377.450195,5302.250000,5361.750000,5361.750000,0
2010-04-12,5354.149902,5382.149902,5324.899902,5339.700195,5339.700195,0
2010-04-13,5340.850098,5356.500000,5301.700195,5322.950195,5322.950195,0
2010-04-15,5323.299805,5373.149902,5265.299805,5273.600098,5273.600098,0
2010-04-16,5273.399902,5283.049805,5237.549805,5262.600098,5262.600098,0
2010-04-19,5279.049805,5279.049805,5160.899902,5203.649902,5203.649902,0
2010-04-20,5208.299805,5257.250000,5208.299805,5230.100098,5230.100098,0
2010-04-21,5230.299805,5266.299805,5230.299805,5244.899902,5244.899902,0
