Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,null,null,null,null,null,null
2016-01-04,7924.549805,7937.549805,7781.100098,7791.299805,7791.299805,134700
2016-01-05,7828.399902,7831.200195,7763.250000,7784.649902,7784.649902,145200
2016-01-06,7788.049805,7800.950195,7721.200195,7741.000000,7741.000000,147100
2016-01-07,7673.350098,7674.950195,7556.600098,7568.299805,7568.299805,188900
2016-01-08,7611.649902,7634.100098,7581.049805,7601.350098,7601.350098,157400
2016-01-11,7527.450195,7605.100098,7494.350098,7563.850098,7563.850098,189000
2016-01-12,7587.200195,7588.299805,7487.799805,7510.299805,7510.299805,163900
2016-01-13,7557.899902,7590.950195,7425.799805,7562.399902,7562.399902,215200
2016-01-14,7467.399902,7604.799805,7443.799805,7536.799805,7536.799805,200800
2016-01-15,7561.649902,7566.500000,7427.299805,7437.799805,7437.799805,197500
2016-01-18,7420.350098,7463.649902,7336.399902,7351.000000,7351.000000,233600
2016-01-19,7381.799805,7462.750000,7364.149902,7435.100098,7435.100098,188300
2016-01-20,7357.000000,7470.899902,7241.500000,7309.299805,7309.299805,225600
2016-01-21,7376.649902,7398.700195,7250.000000,7276.799805,7276.799805,240700
2016-01-22,7355.700195,7433.399902,7327.600098,7422.450195,7422.450195,229200
2016-01-25,7468.750000,7487.149902,7421.200195,7436.149902,7436.149902,163200
2016-01-27,7469.600098,7477.899902,7419.700195,7437.750000,7437.750000,187600
2016-01-28,7426.500000,7468.850098,7409.600098,7424.649902,7424.649902,274500
2016-01-29,7413.350098,7575.649902,7402.799805,7563.549805,7563.549805,298700
2016-02-01,7589.500000,7600.450195,7541.250000,7555.950195,7555.950195,200400
2016-02-02,7566.649902,7576.299805,7428.049805,7455.549805,7455.549805,230200
2016-02-03,7392.450195,7419.399902,7350.299805,7361.799805,7361.799805,192000
2016-02-04,7411.450195,7457.049805,7365.950195,7404.000000,7404.000000,222700
2016-02-05,7418.250000,7503.149902,7406.649902,7489.100098,7489.100098,249800
2016-02-08,7489.700195,7512.549805,7363.200195,7387.250000,7387.250000,171500
2016-02-09,7303.950195,7323.450195,7275.149902,7298.200195,7298.200195,212100
2016-02-10,7264.299805,7271.850098,7177.750000,7215.700195,7215.700195,246900
2016-02-11,7203.600098,7208.649902,6959.950195,6976.350098,6976.350098,292300
2016-02-12,7023.649902,7034.799805,6869.000000,6980.950195,6980.950195,333900
2016-02-15,7057.350098,7182.799805,7056.799805,7162.950195,7162.950195,354200
2016-02-16,7201.250000,7204.649902,7037.700195,7048.250000,7048.250000,253800
2016-02-17,7058.850098,7123.700195,6960.649902,7108.450195,7108.450195,260000
2016-02-18,7177.399902,7215.100098,7127.850098,7191.750000,7191.750000,246700
2016-02-19,7170.549805,7226.850098,7145.950195,7210.750000,7210.750000,192300
2016-02-22,7208.850098,7252.399902,7200.700195,7234.549805,7234.549805,154400
2016-02-23,7240.299805,7241.700195,7090.700195,7109.549805,7109.549805,194400
2016-02-24,7075.000000,7090.799805,7009.750000,7018.700195,7018.700195,199700
2016-02-25,7029.850098,7034.200195,6961.399902,6970.600098,6970.600098,283100
2016-02-26,7039.299805,7052.899902,6985.100098,7029.750000,7029.750000,206700
2016-02-29,7050.450195,7094.600098,6825.799805,6987.049805,6987.049805,473400
2016-03-01,7038.250000,7235.500000,7035.100098,7222.299805,7222.299805,275100
2016-03-02,7321.700195,7380.350098,7308.149902,7368.850098,7368.850098,338500
2016-03-03,7429.549805,7483.950195,7406.049805,7475.600098,7475.600098,278600
2016-03-04,7505.399902,7505.899902,7444.100098,7485.350098,7485.350098,281700
2016-03-08,7486.399902,7527.149902,7442.149902,7485.299805,7485.299805,257000
2016-03-09,7436.100098,7539.000000,7424.299805,7531.799805,7531.799805,245100
2016-03-10,7545.350098,7547.100098,7447.399902,7486.149902,7486.149902,224700
2016-03-11,7484.850098,7543.950195,7460.600098,7510.200195,7510.200195,198700
2016-03-14,7542.600098,7583.700195,7515.049805,7538.750000,7538.750000,166900
2016-03-15,7535.850098,7545.200195,7452.799805,7460.600098,7460.600098,193700
2016-03-16,7457.049805,7508.000000,7405.149902,7498.750000,7498.750000,195400
2016-03-17,7557.399902,7585.299805,7479.399902,7512.549805,7512.549805,239600
2016-03-18,7534.649902,7613.600098,7517.899902,7604.350098,7604.350098,237400
2016-03-21,7619.200195,7713.549805,7617.700195,7704.250000,7704.250000,196800
2016-03-22,7695.549805,7728.200195,7643.799805,7714.899902,7714.899902,208900
2016-03-23,7717.450195,7726.850098,7670.600098,7716.500000,7716.500000,199600
2016-03-28,7741.000000,7749.399902,7587.700195,7615.100098,7615.100098,242400
2016-03-29,7606.549805,7652.899902,7582.250000,7597.000000,7597.000000,216800
2016-03-30,7651.100098,7741.950195,7643.450195,7735.200195,7735.200195,232600
2016-03-31,7727.649902,7777.600098,7702.000000,7738.399902,7738.399902,380100
2016-04-01,7718.049805,7740.149902,7666.100098,7713.049805,7713.049805,183900
2016-04-04,7733.149902,7764.450195,7704.399902,7758.799805,7758.799805,155500
